URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,Testdatum,Platformgebruik
http://www.reclassering.nl,Overheid,JenV,RN,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.rva.nl,Overheid,EZK,RVA,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.wozwaardeloket.nl,Overheid,BZK,Kadaster,Materiebeleid (PDOK),,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.rvr.org,Overheid,JenV,RvR,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://it.kombijdepolitie.nl,Overheid,JenV,Politie,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kombijde.politie.nl,Overheid,JenV,Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.rwscregelaar.nl,Rijksoverheid,IenW,RWS,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,nee,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.uwv.nl,Overheid,SZW,UWV,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,nee,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.tno.nl,Overheid,EZK,TNO,,,,ja,ja,ja,ja,waarschuwing,ja,ja,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.visitaties.nl,Overheid,BZK,SVWN,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.schonerivieren.org,Rijksoverheid,IenW,RWS,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.snuffle.org,Rijksoverheid,VWS,RIVM,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.socrates2.org,Rijksoverheid,IenW,RWS,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.s-bb.nl,Overheid,OCW,SBB,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.saip.nl,Overheid,BZK,SAIP,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.werkenbijhetkadaster.nl,Overheid,BZK,Kadaster,,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.ser.nl,Overheid,EZK,SER,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.skal.nl,Overheid,LNV,SKAL,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.slo.nl,Overheid,OCW,SLO,,,,nee,nee,nee,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.staatsexamensnt2.nl,Rijksoverheid,OCW,CVTE,,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC),,,,,,,,,,,,,,,,,,,
http://www.stapvooruit.nl,Overheid,JenV,Politie,,,,nee,ja,ja,,,,,,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.stichtingrpo.nl,Overheid,OCW,RPO,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,nee,nee,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.svdj.nl,Overheid,OCW,SVDJ,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,nee,nee,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.tcbodem.nl,Rijksoverheid,IenW,,BSK/DGWB,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,nee,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.temis.nl,Rijksoverheid,IenW,KNMI,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.toegangsociaaldomein.nl,Rijksoverheid,VWS,IGJ,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.topotijdreis.nl,Overheid,BZK,Kadaster,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.venvn.nl,Overheid,VWS,V&VN,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.verbeterdekaart.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,ja,waarschuwing,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.verhalenoverdeoorlog.nl,Overheid,SZW,SVB,,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vfpf.nl,Overheid,OCW,PF VF,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vo-raad.nl,Overheid,OCW,VO raad,,,,nee,nee,nee,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vraaghetdepolitie.nl,Overheid,JenV,Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vvg-lenp.nl,Overheid,JenV,Politie,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vzvz.nl,Overheid,VWS,VZVZ,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.waarderingskamer.nl,Rijksoverheid,FIN,WK,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,nee,nee,nee,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://makingvitalityreality.nl,Rijksoverheid,EZK,RVO,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://winkel.staatsbosbeheer.nl,Overheid,LNV,Staatsbosbeheer,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,nee,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://liv.nl,Overheid,IenW,RDW,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nationaalparkeerregister.nl,Overheid,IenW,RDW,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,waarschuwing,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.eucaris.net,Overheid,IenW,RDW,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,ja,,waarschuwing,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.rbbgroep.nl,Overheid,IenW,RDW,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.sitearchief.nl,Rijksoverheid,AZ,DPC,Online Advies,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,info,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://data-ecosysteem.nl,Overheid,EZK,CBS,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.kik-starter.nl,Rijksoverheid,VWS,ZIN,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://kvkregiodata.nl,Overheid,EZK,KVK,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://locatiescan.info,Overheid,EZK,KVK,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,nee,nee,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://werkenbij.kvk.nl,Overheid,EZK,KVK,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://herkomstgezocht.nl,Rijksoverheid,OCW,RCE,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,nee,ja,nee,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.mmdc.nl,Overheid,OCW,KB,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.geheugenvannederland.nl,Overheid,OCW,KB,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,ja,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.bibliopolis.nl,Overheid,OCW,KB,,,,nee,nee,nee,ja,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.delpher.nl,Overheid,OCW,KB,,,,nee,nee,nee,ja,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.impact-project.eu,Overheid,OCW,KB,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.crimediggers.nl,Overheid,JenV,Politie,,,,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,nee,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.mijnkombijdepolitie.nl,Overheid,JenV,Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://efsca.org,Overheid,JenV,NIPV,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,nee,nee,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.natuurbrandrisico.nl,Overheid,JenV,NIPV,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.striping.nl,Overheid,JenV,NIPV,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.veiligheidsberaad.nl,Overheid,JenV,NIPV,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.lcms.nl,Overheid,JenV,NIPV,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://odc.mobiliteitsbank.nl,Rijksoverheid,BZK,P-direkt,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Carriere Sites Overheid (BZK),,,,,,,,,,,,,,,,,,,
http://www.allesisgezondheid.nl,Rijksoverheid,VWS,RIVM,,,nee,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,20-2-2023,nee,nee,nee,nee,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://odc.werkenbijdeoverheid.nl,Rijksoverheid,BZK,P-direkt,,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Carriere Sites Overheid (BZK),,,,,,,,,,,,,,,,,,,
http://www.testenvoortoegang.org,Rijksoverheid,VWS,,Kerndepartement/PDC19,,nee,nee,ja,nee,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://apps.rijksservices.nl,Rijksoverheid,BZK,SSC-ICT,,,ja,nee,ja,nee,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.mindergrondrisico.nl,Rijksoverheid,IenW,RWS,WVL,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.geluidregisterspoor.nl,Rijksoverheid,IenW,,BSK/DGMo,,ja,nee,nee,ja,,,,,,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bdcommunicatie.pleio.nl,Rijksoverheid,FIN,Belastingdienst,CDC,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://fiscaletaxonomie.pleio.nl,Rijksoverheid,FIN,Belastingdienst,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://digistandaarden.pleio.nl,Rijksoverheid,BZK,,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://opensource.pleio.nl,Overheid,ICTU,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://alliantieopenoverheid.pleio.nl,Overheid,ICTU,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://rog.pleio.nl,Overheid,ICTU,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://kleinlef.pleio.nl,Overheid,ICTU,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://noracommunity.pleio.nl,Overheid,ICTU,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://eurlplanthealth.pleio.nl,Rijksoverheid,LNV,,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://www.boa-expertisecentrum.nl,Rijksoverheid,JenV,,,,nee,nee,ja,nee,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://regelbeheer.pleio.nl,Rijksoverheid,JenV,,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,ja,ja,22-2-2023,Pleio (BZK/CIO Rijk),,,,,,,,,,,,,,,,,,,
http://www.bromonitor.nl,Rijksoverheid,BZK,,DGBRW/RO,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://verbeterdekaart.kadaster.nl,Overheid,BZK,Kadaster,,,,nee,ja,ja,nee,waarschuwing,ja,waarschuwing,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://wikixl.nl/wiki/sbr,Rijksoverheid,BZK,Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://wikixl.nl/wiki/sbr-en,Rijksoverheid,BZK,Logius,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.bidbook.eu,Rijksoverheid,BZK,RVB,DGVRB,,nee,nee,nee,ja,ja,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://wettenpocket.overheid.nl,Overheid,BZK,Logius,,,,nee,ja,ja,nee,waarschuwing,ja,ja,ja,20-2-2023,nee,ja,ja,,ja,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://protocol.mfaservices.nl,Rijksoverheid,BUZA,,,,nee,nee,nee,nee,ja,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://cocreatesa.nl,Rijksoverheid,BUZA,,,,nee,nee,nee,ja,,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,ja,ja,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nbso-brazil.com.br,Rijksoverheid,BUZA,,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://nedmextrade.com,Rijksoverheid,BUZA,,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://dutchculturekorea.com,Rijksoverheid,BUZA,,,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,nee,nee,nee,nee,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.nbso-texas.com,Rijksoverheid,BUZA,,,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,info,20-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.rottumerplaat50jaarlater.nl,Overheid,LNV,Staatsbosbeheer,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,20-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://opendata.stelselcatalogus.nl,Rijksoverheid,BZK,Logius,Stelselvoorzieningen,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://opendata.ndw.nu,Overheid,IenW,RWS,NDW,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.knawonderwijsprijs.nl,Overheid,OCW,KNAW,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://stijlgids.rws.nl,Rijksoverheid,IenW,RWS,CD,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bereiknu.nl,Rijksoverheid,IenW,RWS,WNZ,,nee,nee,nee,ja,,,,,,21-2-2023,nee,ja,ja,ja,ja,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://bewustbodemgebruik.nl,Rijksoverheid,IenW,RWS,WVL,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,info,21-2-2023,nee,nee,nee,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://vue.databank.nl,Rijksoverheid,IenW,RWS,WVL,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,nee,ja,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://zeroemissiedoelgroepenvervoer.nl,Rijksoverheid,IenW,RWS,WVL,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://zwerfafval.rijkswaterstaat.nl,Rijksoverheid,IenW,RWS,WVL,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.blauwegolfverbindend.nl,Rijksoverheid,IenW,RWS,CIV,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.vnsc.eu,Overheid,IenW,RWS,VNSC,,,nee,nee,ja,nee,waarschuwing,ja,ja,ja,21-2-2023,nee,nee,nee,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.zwemwater.nl,Rijksoverheid,IenW,RWS,CIV,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,nee,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.leidraadse.nl,Rijksoverheid,IenW,RWS,GPO,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.knooppuntjoure.nl,Rijksoverheid,IenW,RWS,NN,,nee,nee,ja,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.zeeweringenwiki.nl,Rijksoverheid,IenW,RWS,PPO,,nee,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,nee,,nee,nee,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.keringhuis.nl,Rijksoverheid,IenW,RWS,WNZ,,nee,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,ja,ja,,nee,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.mobilityhappiness.nl,Rijksoverheid,IenW,RWS,WNZ,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.ihw.nl,Overheid,IenW,RWS,WVL,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,nee,ja,ja,,ja,nee,nee,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.onzedelta.nl,Rijksoverheid,IenW,RWS,ZD,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,ja,ja,ja,,ja,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.zwdelta.nl,Rijksoverheid,IenW,RWS,ZD,,nee,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,21-2-2023,nee,nee,ja,nee,nee,ja,ja,13-2-2023,,,,,,,,,,,,,,,,,,,,
http://www.dihoo.eu,Overheid,OCW,,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,21-2-2023,ja,ja,ja,,ja,,ja,13-2-2023,Platform Rijksoverheid Online (AZ/DPC),,,,,,,,,,,,,,,,,,,
http://nimh-beeldbank.defensie.nl,Rijksoverheid,DEF,NIMH,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,22-2-2023,nee,ja,ja,,ja,nee,nee,22-2-2023,,,,,,,,,,,,,,,,,,,,
