domain,nameserver,ip,request,response,tc
dutchncca.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,1754,
dutchncca.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,1754,
dutchncca.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,1754,
dutchncca.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,83,tc
dutchoffshorewindatlas.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1783,
dutchoffshorewindatlas.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1783,
dutchoffshorewindatlas.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1783,
dutchoffshorewindatlas.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,96,tc
dutchrapporteur.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
dutchrapporteur.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
dutchrapporteur.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
dutchrapporteur.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
dutchsocialmediaguide.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1638,
dutchsocialmediaguide.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
dutchsocialmediaguide.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1638,
dutchsocialmediaguide.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1638,
duurzaamdoor.nl,ns2.dictu.nl.,145.69.216.1,86,114,tc
duurzaamdoor.nl,ns1.dictu.nl.,145.12.216.1,86,114,tc
duurzaamheidsroutea35.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1707,
duurzaamheidsroutea35.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1707,
duurzaamheidsroutea35.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
duurzaamheidsroutea35.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1707,
duurzameinzetbaarheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,95,1827,
duurzameinzetbaarheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,95,1827,
duurzameinzetbaarheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,95,95,tc
duurzameinzetbaarheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,95,1827,
dv2030.nl,ns2.w-e-r-k.nl.,31.200.209.176,80,80,tc
dv2030.nl,ns2.ssc-campus.nl.,131.224.2.136,80,108,tc
dv2030.nl,ns1.w-e-r-k.nl.,5.172.40.100,80,80,tc
dv2030.nl,ns1.ssc-campus.nl.,131.224.2.135,80,108,tc
dwangindezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1877,
dwangindezorg.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
dwangindezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1877,
dwangindezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1877,
dynamo-hia.eu,ns2.ssc-campus.nl.,131.224.2.136,84,112,tc
dynamo-hia.eu,ns1.ssc-campus.nl.,131.224.2.135,84,112,tc
dynamo-hia.eu,ns2.w-e-r-k.nl.,31.200.209.176,84,84,tc
dynamo-hia.eu,ns1.w-e-r-k.nl.,5.172.40.100,84,84,tc
earonline.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,83,1514,
earonline.nl,ns0.rijksoverheidnl.com.,185.136.96.82,83,83,tc
earonline.nl,ns3.rijksoverheidnl.org.,145.100.177.67,83,1514,
earonline.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,83,1514,
ecad.eu,ns1.ssc-campus.nl.,131.224.2.135,78,354,
ecad.eu,ns2.ssc-campus.nl.,131.224.2.136,78,354,
ecad.eu,ns2.surfnet.nl.,192.87.36.2,78,238,
ecad.eu,ns1.surfnet.nl.,192.87.106.101,78,238,
e-cert.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,80,1548,
e-cert.nl,ns0.rijksoverheidnl.com.,185.136.96.82,80,80,tc
e-cert.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,80,1548,
e-cert.nl,ns3.rijksoverheidnl.org.,145.100.177.67,80,1548,
eentegeneenzaamheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1701,
eentegeneenzaamheid.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
eentegeneenzaamheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1701,
eentegeneenzaamheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1701,
eenzaam.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,1697,
eenzaam.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
eenzaam.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1697,
eenzaam.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1697,
eerstekamer.nl,ns1.transip.nl.,195.8.195.195,85,823,
eerstekamer.nl,ns2.transip.eu.,37.97.199.195,85,823,
eerstekamer.nl,ns0.transip.net.,195.135.195.195,85,823,
efeat.org,ns2.w-e-r-k.nl.,31.200.209.176,80,80,tc
efeat.org,ns1.w-e-r-k.nl.,5.172.40.100,80,80,tc
efeat.org,ns2.ssc-campus.nl.,131.224.2.136,80,108,tc
efeat.org,ns1.ssc-campus.nl.,131.224.2.135,80,108,tc
efsca.org,ns2.nifv.nl.,81.26.208.160,80,80,tc
efsca.org,ns1.nifv.nl.,81.26.219.100,80,80,tc
egvap.knmi.nl,egvap-validations.pub.knmi.cloud.,,84,,
eherkenning.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1784,
eherkenning.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1784,
eherkenning.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
eherkenning.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1784,
eigenkracht.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
eigenkracht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1514,
eigenkracht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1514,
eigenkracht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1514,
eindtoetspo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1460,
eindtoetspo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
eindtoetspo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1460,
eindtoetspo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1460,
eiti.nl,ns0.rijksoverheidnl.com.,185.136.96.82,78,78,tc
eiti.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,78,1603,
eiti.nl,ns3.rijksoverheidnl.org.,145.100.177.67,78,1603,
eiti.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,78,1603,
elearning.dopingautoriteit.nl,daws1.dopingautoriteit.nl.,,100,,
elevate-climate.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1432,
elevate-climate.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1432,
elevate-climate.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1432,
elevate-climate.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
elkeregiotelt.nl,ns0.rijksoverheidnl.com.,185.136.96.82,87,87,tc
elkeregiotelt.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,87,1693,
elkeregiotelt.nl,ns3.rijksoverheidnl.org.,145.100.177.67,87,1693,
elkeregiotelt.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,87,1693,
emaddc.com,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1547,
emaddc.com,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
emaddc.com,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1547,
emaddc.com,ns3.rijksoverheidnl.org.,145.100.177.67,81,1547,
emancipatienota.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
emancipatienota.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1713,
emancipatienota.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1713,
emancipatienota.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1713,
emissieautoriteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,2047,
emissieautoriteit.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
emissieautoriteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,2047,
emissieautoriteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,2047,
emissieregistratie.nl,ns1.surfnet.nl.,192.87.106.101,92,3249,
emissieregistratie.nl,ns2.surfnet.nl.,192.87.36.2,92,3249,
emissieregistratie.nl,ns2.ssc-campus.nl.,131.224.2.136,92,120,tc
emissieregistratie.nl,ns1.ssc-campus.nl.,131.224.2.135,92,120,tc
emissionsauthority.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1868,
emissionsauthority.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
emissionsauthority.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1868,
emissionsauthority.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1868,
e-mjv.nl,ns2.ssc-campus.nl.,131.224.2.136,79,107,tc
e-mjv.nl,ns1.ssc-campus.nl.,131.224.2.135,79,107,tc
e-mjv.nl,ns1.w-e-r-k.nl.,5.172.40.100,79,79,tc
e-mjv.nl,ns2.w-e-r-k.nl.,31.200.209.176,79,79,tc
emm-online.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1703,
emm-online.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
emm-online.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1703,
emm-online.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1703,
emnnetherlands.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,1687,
emnnetherlands.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,1687,
emnnetherlands.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
emnnetherlands.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,1687,
energiehout.com,ns3.rijksoverheidnl.org.,145.100.177.67,86,1707,
energiehout.com,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1707,
energiehout.com,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1707,
energiehout.com,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
energieoprijksgrond.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1783,
energieoprijksgrond.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1783,
energieoprijksgrond.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1783,
energieoprijksgrond.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
energierijkdenhaag.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1743,
energierijkdenhaag.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1743,
energierijkdenhaag.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1743,
energierijkdenhaag.nl,ns0.rijksoverheidnl.com.,185.136.96.82,92,92,tc
energieslag.rvo.nl,odcn.pleio.nl.,,89,,
energiesubsidiewijzer.nl,ns2.vevida.net.,77.94.248.31,95,123,tc
energiesubsidiewijzer.nl,ns3.vevida.com.,77.94.248.30,95,123,tc
energiesubsidiewijzer.nl,ns1.vevida.net.,77.94.248.29,95,123,tc
english.aivd.nl,ps2.platformrijksoverheid.nl.,,86,,
english.autoriteitnvs.nl,ps4.platformrijksoverheid.nl.,,95,,
english.awti.nl,ps3.platformrijksoverheid.nl.,,86,,
english.belastingdienst-cn.nl,ps2.platformrijksoverheid.nl.,,100,,
english.bigregister.nl,ps3.platformrijksoverheid.nl.,,93,,
english.cannabisbureau.nl,ps3.platformrijksoverheid.nl.,,96,,
english.cbgjaarverslag.nl,ps3.platformrijksoverheid.nl.,,96,,
english.cbg-meb.nl,ps3.platformrijksoverheid.nl.,,89,,
english.ccmo.nl,ps3.platformrijksoverheid.nl.,,86,,
english.collegevanrijksadviseurs.nl,ps2.platformrijksoverheid.nl.,,106,,
english.ctgb.nl,ps1.platformrijksoverheid.nl.,,86,,
english.ctivd.nl,ps1.platformrijksoverheid.nl.,,87,,
english.ctpveldzicht.nl,www.ctpveldzicht.nl.,,94,,
english.cultureelerfgoed.nl,ps3.platformrijksoverheid.nl.,,98,,
english.defensie.nl,www.defensie.nl.,,90,,
english.deltaprogramma.nl,ps4.platformrijksoverheid.nl.,,96,,
english.dggf.nl,ps3.platformrijksoverheid.nl.,,86,,
english.dienstterugkeerenvertrek.nl,ps4.platformrijksoverheid.nl.,,106,,
english.domeinenrz.nl,ps2.platformrijksoverheid.nl.,,92,,
english.donorregister.nl,ps3.platformrijksoverheid.nl.,,95,,
english.dsta.nl,ps2.platformrijksoverheid.nl.,,86,,
english.euthanasiecommissie.nl,ps3.platformrijksoverheid.nl.,,101,,
english.farmatec.nl,ps3.platformrijksoverheid.nl.,,90,,
english.igj.nl,ps3.platformrijksoverheid.nl.,,85,,
english.ilent.nl,ps4.platformrijksoverheid.nl.,,87,,
english.inspectie-oe.nl,ps3.platformrijksoverheid.nl.,,94,,
english.iob-evaluatie.nl,ps3.platformrijksoverheid.nl.,,95,,
english.kabinetvandekoning.nl,ps1.platformrijksoverheid.nl.,,100,,
english.kiesraad.nl,ps2.platformrijksoverheid.nl.,,90,,
english.kimnet.nl,ps4.platformrijksoverheid.nl.,,88,,
english.knmidata.nl,ps4.platformrijksoverheid.nl.,,90,,
english.loketkennisveiligheid.nl,ps3.platformrijksoverheid.nl.,,103,,
english.marechaussee.nl,ps1.platformrijksoverheid.nl.,,94,,
english.mh17magazine.nl,ps4.platformrijksoverheid.nl.,,94,,
english.mijncn.nl,ps2.platformrijksoverheid.nl.,,88,,
english.ncadierproevenbeleid.nl,ps1.platformrijksoverheid.nl.,,102,,
english.ncsc.nl,ps4.platformrijksoverheid.nl.,,86,,
english.nctv.nl,ps4.platformrijksoverheid.nl.,,86,,
english.ndw.nu,ps4.platformrijksoverheid.nl.,,85,,
english.nrgd.nl,ps4.platformrijksoverheid.nl.,,86,,
english.nvwa.nl,ps1.platformrijksoverheid.nl.,,86,,
english.onderwijsinspectie.nl,ps3.platformrijksoverheid.nl.,,100,,
english.postedworkers.nl,ps3.platformrijksoverheid.nl.,,95,,
english.rda.nl,ps1.platformrijksoverheid.nl.,,85,,
english.rekenkamer.nl,ps2.platformrijksoverheid.nl.,,92,,
english.rijksdienstcn.com,ps2.platformrijksoverheid.nl.,,96,,
english.rivmmagazines.nl,ps3.platformrijksoverheid.nl.,,95,,
english.rvomagazines.nl,ps1.platformrijksoverheid.nl.,,94,,
english.scp.nl,ps3.platformrijksoverheid.nl.,,85,,
english.sso3w.nl,ps3.platformrijksoverheid.nl.,,87,,
english.two-acs.com,ps2.platformrijksoverheid.nl.,,90,,
english.uitvoeringvanbeleidszw.nl,ps3.platformrijksoverheid.nl.,,104,,
english.vnacs.nl,ps2.platformrijksoverheid.nl.,,87,,
english.waterenklimaat.nl,ps4.platformrijksoverheid.nl.,,96,,
english.wodc.nl,ps4.platformrijksoverheid.nl.,,86,,
english.wrr.nl,ps1.platformrijksoverheid.nl.,,85,,
english.zorginstituutnederland.nl,ps3.platformrijksoverheid.nl.,,104,,
en.rli.nl,www.rli.nl.,,80,,
enwinfo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,81,1567,
enwinfo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,81,81,tc
enwinfo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,81,1567,
enwinfo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,81,1567,
ep-online.nl,ns1.dictu.nl.,145.12.216.1,83,111,tc
ep-online.nl,ns2.dictu.nl.,145.69.216.1,83,111,tc
equal-life.eu,ns2.w-e-r-k.nl.,31.200.209.176,84,84,tc
equal-life.eu,ns2.ssc-campus.nl.,131.224.2.136,84,112,tc
equal-life.eu,ns1.w-e-r-k.nl.,5.172.40.100,84,84,tc
equal-life.eu,ns1.ssc-campus.nl.,131.224.2.135,84,112,tc
erelijst.nl,a1-191.akam.net.,193.108.91.191,82,3005,
erelijst.nl,a4-65.akam.net.,72.246.46.65,82,3005,
erelijst.nl,a28-64.akam.net.,95.100.173.64,82,3005,
erelijst.nl,a7-66.akam.net.,23.61.199.66,82,3005,
erelijst.nl,a12-66.akam.net.,184.26.160.66,82,3005,
erelijst.nl,a3-66.akam.net.,96.7.49.66,82,3005,
erfgoeddeal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,85,1673,
erfgoeddeal.nl,ns0.rijksoverheidnl.com.,185.136.96.82,85,85,tc
erfgoeddeal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,85,1673,
erfgoeddeal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,85,1673,
erfgoedmonitor.cultureelerfgoed.nl,cname-erfgoed.databank.nl.,,105,,
e-rihs.nl,ns3.rijksoverheidnl.org.,145.100.177.67,80,1599,
e-rihs.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,80,1599,
e-rihs.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,80,1599,
e-rihs.nl,ns0.rijksoverheidnl.com.,185.136.96.82,80,80,tc
ertms.nl,ns4.firstfind.nl.,5.157.87.222,79,79,tc
ertms.nl,ns3.firstfind.nl.,5.157.86.222,79,79,tc
ertms.nl,ns5.firstfind.net.,178.128.248.2,79,79,tc
espacenet.com,name.lon.gblx.net.,64.215.98.147,84,677,
espacenet.com,name.jfk.gblx.net.,64.212.106.87,84,677,
etoegang.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1249,
etoegang.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,1221,
etoegang.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1249,
etoegang.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1249,
eucaris.net,ns0142.secondary.cloudflare.com.,162.159.33.17,82,153,
eucaris.net,ns0067.secondary.cloudflare.com.,162.159.32.68,82,153,
eumetcal.eu,ns2.ssc-campus.nl.,131.224.2.136,82,630,
eumetcal.eu,ns1.surfnet.nl.,192.87.106.101,82,514,
eumetcal.eu,ns1.ssc-campus.nl.,131.224.2.135,82,630,
eumetcal.eu,ns2.surfnet.nl.,192.87.36.2,82,514,
eunethta.eu,ns1.asp4all.nl.,62.112.241.11,82,116,tc
eunethta.eu,ns3.asp4all.nl.,149.210.176.179,82,116,tc
eunethta.eu,ns2.asp4all.nl.,62.112.242.11,82,116,tc
euphix.org,ns-eu10.mithrilnetwork.com.,162.19.173.1,81,81,tc
euphix.org,ns-eu09.mithrilnetwork.com.,212.18.237.194,81,81,tc
eurlplanthealth.pleio.nl,odcn.pleio.nl.,,95,,
eurlsalmonella.eu,ns2.ssc-campus.nl.,131.224.2.136,88,116,tc
eurlsalmonella.eu,ns1.ssc-campus.nl.,131.224.2.135,88,116,tc
eurlsalmonella.eu,ns2.w-e-r-k.nl.,31.200.209.176,88,88,tc
eurlsalmonella.eu,ns1.w-e-r-k.nl.,5.172.40.100,88,88,tc
eurofawc.com,ns3.snel.com.,77.72.147.249,83,83,tc
eurofawc.com,ns2.snel.com.,89.207.130.251,83,83,tc
eurofawc.com,ns1.snel.com.,89.207.128.251,83,83,tc
europaomdehoek.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,88,2101,
europaomdehoek.nl,ns3.rijksoverheidnl.org.,145.100.177.67,88,2101,
europaomdehoek.nl,ns0.rijksoverheidnl.com.,185.136.96.82,88,88,tc
europaomdehoek.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,88,2101,
europeanpartnership-responsibleminerals.eu,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1712,
europeanpartnership-responsibleminerals.eu,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1712,
europeanpartnership-responsibleminerals.eu,ns3.rijksoverheidnl.org.,145.100.177.67,113,1712,
europeanpartnership-responsibleminerals.eu,ns0.rijksoverheidnl.com.,185.136.96.82,113,113,tc
eurovignettes.eu,ns4.belastingdienst.nl.,147.181.112.4,87,563,
eurovignettes.eu,ns3.belastingdienst.nl.,85.159.96.53,87,563,
eurovignettes.eu,ns2.belastingdienst.nl.,85.159.100.53,87,563,
euthanasiecommissie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1753,
euthanasiecommissie.nl,ns0.rijksoverheidnl.com.,185.136.96.82,93,93,tc
euthanasiecommissie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1753,
euthanasiecommissie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1753,
evenwichtinhandhaving.nl,ns04.2is.be.,62.221.197.54,95,95,tc
evenwichtinhandhaving.nl,ns05.2is.nl.,185.107.227.15,95,95,tc
evenwichtinhandhaving.nl,ns03.2is.nl.,62.221.202.199,95,95,tc
ewnederland.nl,ns3.openprovider.eu.,162.159.48.89,85,106,
ewnederland.nl,ns2.openprovider.be.,162.159.27.96,85,106,
ewnederland.nl,ns1.openprovider.nl.,162.159.26.10,85,106,
examenbladmbo.nl,ns2.argewebhosting.com.,31.25.98.169,87,87,tc
examenbladmbo.nl,ns1.argewebhosting.eu.,31.25.98.210,87,87,tc
examenbladmbo.nl,ns3.argewebhosting.nl.,92.63.168.137,87,87,tc
examenblad.nl,ns1.argewebhosting.eu.,31.25.98.210,84,84,tc
examenblad.nl,ns3.argewebhosting.nl.,92.63.168.137,84,84,tc
examenblad.nl,ns2.argewebhosting.com.,31.25.98.169,84,84,tc
excellentescholen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,91,91,tc
excellentescholen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1733,
excellentescholen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1733,
excellentescholen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1733,
expertisecentrumlyme.nl,ns2.w-e-r-k.nl.,31.200.209.176,94,94,tc
expertisecentrumlyme.nl,ns1.w-e-r-k.nl.,5.172.40.100,94,94,tc
expertisecentrumlyme.nl,ns2.ssc-campus.nl.,131.224.2.136,94,122,tc
expertisecentrumlyme.nl,ns1.ssc-campus.nl.,131.224.2.135,94,122,tc
expertisecentrummggz.nl,ns0.rijksoverheidnl.com.,185.136.96.82,94,94,tc
expertisecentrummggz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1860,
expertisecentrummggz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1860,
expertisecentrummggz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1860,
expertisecentrumwarmte.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1789,
expertisecentrumwarmte.nl,ns0.rijksoverheidnl.com.,185.136.96.82,96,96,tc
expertisecentrumwarmte.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1789,
expertisecentrumwarmte.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1789,
expertpanel.gebruikercentraal.nl,plesk-live.nmp.ictu.nl.,,103,,
ezoefapp.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1568,
ezoefapp.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1568,
ezoefapp.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1568,
ezoefapp.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,82,tc
faculteitmilitairewetenschappen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,1849,
faculteitmilitairewetenschappen.nl,ns0.rijksoverheidnl.com.,185.136.96.82,105,105,tc
faculteitmilitairewetenschappen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,1849,
faculteitmilitairewetenschappen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,1849,
fairproject.org,ns2.rijksoverheidnl.eu.,94.228.142.136,86,1788,
fairproject.org,ns1.rijksoverheidnl.nl.,178.22.85.27,86,1788,
fairproject.org,ns3.rijksoverheidnl.org.,145.100.177.67,86,1788,
fairproject.org,ns0.rijksoverheidnl.com.,185.136.96.82,86,86,tc
farmacotherapeutischkompas.nl,ns1.asp4all.nl.,62.112.241.11,100,134,tc
farmacotherapeutischkompas.nl,ns2.asp4all.nl.,62.112.242.11,100,134,tc
farmacotherapeutischkompas.nl,ns3.asp4all.nl.,149.210.176.179,100,134,tc
farmatec.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,82,1905,
farmatec.nl,ns3.rijksoverheidnl.org.,145.100.177.67,82,1905,
farmatec.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,82,1905,
farmatec.nl,ns0.rijksoverheidnl.com.,185.136.96.82,82,82,tc
farmingthefuture.nl,ns1.dictu.nl.,145.12.216.1,90,118,tc
farmingthefuture.nl,ns2.dictu.nl.,145.69.216.1,90,118,tc
fcinet.org,ns1.fcinet.org.,87.213.113.101,81,3799,
fcinet.org,ns2.fcinet.org.,87.213.113.102,81,3799,
federatieveservice.nl,ns-120.awsdns-15.com.,205.251.192.120,92,81,tc
federatieveservice.nl,ns-738.awsdns-28.net.,205.251.194.226,92,81,tc
federatieveservice.nl,ns-1289.awsdns-33.org.,205.251.197.9,92,81,tc
federatieveservice.nl,ns-1592.awsdns-07.co.uk.,205.251.198.56,92,81,tc
feedfoodtransfer.nl,ns2.w-e-r-k.nl.,31.200.209.176,90,90,tc
feedfoodtransfer.nl,ns2.ssc-campus.nl.,131.224.2.136,90,118,tc
feedfoodtransfer.nl,ns1.w-e-r-k.nl.,5.172.40.100,90,90,tc
feedfoodtransfer.nl,ns1.ssc-campus.nl.,131.224.2.135,90,118,tc
filmfonds.nl,noel.ns.cloudflare.com.,173.245.59.216,83,154,
filmfonds.nl,lia.ns.cloudflare.com.,172.64.32.185,83,154,
financieelfittewerknemers.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1678,
financieelfittewerknemers.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1678,
financieelfittewerknemers.nl,ns0.rijksoverheidnl.com.,185.136.96.82,99,99,tc
financieelfittewerknemers.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1678,
findo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,79,1509,
findo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,79,1509,
findo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,79,1509,
findo.nl,ns0.rijksoverheidnl.com.,185.136.96.82,79,79,tc
fiod.nl,ns2.belastingdienst.nl.,85.159.100.53,78,106,tc
fiod.nl,ns3.belastingdienst.nl.,85.159.96.53,78,106,tc
fiod.nl,ns4.belastingdienst.nl.,147.181.112.4,78,106,tc
fiscaletaxonomie.pleio.nl,odcn.pleio.nl.,,96,,
fitopjouwmanier.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1600,
fitopjouwmanier.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1600,
fitopjouwmanier.nl,ns0.rijksoverheidnl.com.,185.136.96.82,89,89,tc
fitopjouwmanier.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1600,
fiu-nederland.nl,ns11.kpn.net.,213.75.63.33,87,87,
fiu-nederland.nl,ns1.kpn.net.,194.151.228.10,87,87,
flitspanel.nl,ns0.rijksoverheidnl.com.,185.136.96.82,84,84,tc
flitspanel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,84,1616,
flitspanel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,84,1616,
flitspanel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,84,1616,
